Country,Localite,Category,Value,Date
Sierra Leone,Koinadugu,Deaths,66,12/16/14
Sierra Leone,Bombali,Deaths,289,12/16/14
Sierra Leone,Tonkolili,Deaths,130,12/16/14
Sierra Leone,Port,Deaths,370,12/16/14
Sierra Leone,Pujehun,Deaths,21,12/16/14
Sierra Leone,Bo,Deaths,142,12/16/14
Sierra Leone,Moyamba,Deaths,79,12/16/14
Sierra Leone,Bonthe,Deaths,6,12/16/14
Sierra Leone,Western area rural,Deaths,418,12/16/14
Sierra Leone,Western area urban,Deaths,281,12/16/14
Sierra Leone,National,Deaths,"2,461",12/16/14
Sierra Leone,Kailahun,New cases,0,12/17/14
Sierra Leone,Kenema,New cases,0,12/17/14
Sierra Leone,Kono,New cases,11,12/17/14
Sierra Leone,Kambia,New cases,0,12/17/14
Sierra Leone,Koinadugu,New cases,0,12/17/14
Sierra Leone,Bombali,New cases,5,12/17/14
Sierra Leone,Tonkolili,New cases,0,12/17/14
Sierra Leone,Port,New cases,14,12/17/14
Sierra Leone,Pujehun,New cases,0,12/17/14
Sierra Leone,Bo,New cases,0,12/17/14
Sierra Leone,Moyamba,New cases,0,12/17/14
Sierra Leone,Bonthe,New cases,0,12/17/14
Sierra Leone,Western area rural,New cases,11,12/17/14
Sierra Leone,Western area urban,New cases,7,12/17/14
Sierra Leone,National,New cases,48,12/17/14
Sierra Leone,Kailahun,Suspected cases,18,12/17/14
Sierra Leone,Kenema,Suspected cases,127,12/17/14
Sierra Leone,Kono,Suspected cases,114,12/17/14
Sierra Leone,Kambia,Suspected cases,27,12/17/14
Sierra Leone,Koinadugu,Suspected cases,29,12/17/14
Sierra Leone,Bombali,Suspected cases,122,12/17/14
Sierra Leone,Tonkolili,Suspected cases,85,12/17/14
Sierra Leone,Port,Suspected cases,282,12/17/14
Sierra Leone,Pujehun,Suspected cases,17,12/17/14
Sierra Leone,Bo,Suspected cases,124,12/17/14
Sierra Leone,Moyamba,Suspected cases,73,12/17/14
Sierra Leone,Bonthe,Suspected cases,10,12/17/14
Sierra Leone,Western area rural,Suspected cases,388,12/17/14
Sierra Leone,Western area urban,Suspected cases,200,12/17/14
Sierra Leone,National,Suspected cases,"1,616",12/17/14
Sierra Leone,Kailahun,Probable cases,67,12/17/14
Sierra Leone,Kenema,Probable cases,0,12/17/14
Sierra Leone,Kono,Probable cases,20,12/17/14
Sierra Leone,Kambia,Probable cases,9,12/17/14
Sierra Leone,Koinadugu,Probable cases,64,12/17/14
Sierra Leone,Bombali,Probable cases,25,12/17/14
Sierra Leone,Tonkolili,Probable cases,25,12/17/14
Sierra Leone,Port,Probable cases,2,12/17/14
Sierra Leone,Pujehun,Probable cases,2,12/17/14
Sierra Leone,Bo,Probable cases,44,12/17/14
Sierra Leone,Moyamba,Probable cases,21,12/17/14
Sierra Leone,Bonthe,Probable cases,1,12/17/14
Sierra Leone,Western area rural,Probable cases,5,12/17/14
Sierra Leone,Western area urban,Probable cases,2,12/17/14
Sierra Leone,National,Probable cases,287,12/17/14
Sierra Leone,Kailahun,Confirmed cases,565,12/17/14
Sierra Leone,Kenema,Confirmed cases,496,12/17/14
Sierra Leone,Kono,Confirmed cases,135,12/17/14
Sierra Leone,Kambia,Confirmed cases,102,12/17/14
Sierra Leone,Koinadugu,Confirmed cases,90,12/17/14
Sierra Leone,Bombali,Confirmed cases,917,12/17/14
Sierra Leone,Tonkolili,Confirmed cases,400,12/17/14
Sierra Leone,Port,Confirmed cases,"1,080",12/17/14
Sierra Leone,Pujehun,Confirmed cases,31,12/17/14
Sierra Leone,Bo,Confirmed cases,297,12/17/14
Sierra Leone,Moyamba,Confirmed cases,174,12/17/14
Sierra Leone,Bonthe,Confirmed cases,4,12/17/14
Sierra Leone,Western area rural,Confirmed cases,"1,600",12/17/14
Sierra Leone,Western area urban,Confirmed cases,965,12/17/14
Sierra Leone,National,Confirmed cases,"6,856",12/17/14
Sierra Leone,Kailahun,Cases,650,12/17/14
Sierra Leone,Kenema,Cases,623,12/17/14
Sierra Leone,Kono,Cases,269,12/17/14
Sierra Leone,Kambia,Cases,138,12/17/14
Sierra Leone,Koinadugu,Cases,183,12/17/14
Sierra Leone,Bombali,Cases,"1,064",12/17/14
Sierra Leone,Tonkolili,Cases,510,12/17/14
Sierra Leone,Port,Cases,"1,364",12/17/14
Sierra Leone,Pujehun,Cases,50,12/17/14
Sierra Leone,Bo,Cases,465,12/17/14
Sierra Leone,Moyamba,Cases,268,12/17/14
Sierra Leone,Bonthe,Cases,15,12/17/14
Sierra Leone,Western area rural,Cases,"1,993",12/17/14
Sierra Leone,Western area urban,Cases,"1,167",12/17/14
Sierra Leone,National,Cases,"8,759",12/17/14
Sierra Leone,Kailahun,Deaths,267,12/17/14
Sierra Leone,Kenema,Deaths,267,12/17/14
Sierra Leone,Kono,Deaths,81,12/17/14
Sierra Leone,Kambia,Deaths,51,12/17/14
Sierra Leone,Koinadugu,Deaths,66,12/17/14
Sierra Leone,Bombali,Deaths,290,12/17/14
Sierra Leone,Tonkolili,Deaths,132,12/17/14
Sierra Leone,Port,Deaths,372,12/17/14
Sierra Leone,Pujehun,Deaths,21,12/17/14
Sierra Leone,Bo,Deaths,142,12/17/14
Sierra Leone,Moyamba,Deaths,79,12/17/14
Sierra Leone,Bonthe,Deaths,6,12/17/14
Sierra Leone,Western area rural,Deaths,421,12/17/14
Sierra Leone,Western area urban,Deaths,282,12/17/14
Sierra Leone,National,Deaths,"2,477",12/17/14
Liberia,Bomi County,New cases,0,12/15/14
Liberia,Bong County,New cases,4,12/15/14
Liberia,Gbarpolu County,New cases,0,12/15/14
Liberia,Grand Bassa,New cases,0,12/15/14
Liberia,Grand Cape Mount,New cases,5,12/15/14
Liberia,Grand Gedeh,New cases,0,12/15/14
Liberia,Grand Kru,New cases,0,12/15/14
Liberia,Lofa County,New cases,0,12/15/14
Liberia,Margibi County,New cases,1,12/15/14
Liberia,Maryland County,New cases,0,12/15/14
Liberia,Montserrado County,New cases,19,12/15/14
Liberia,Nimba County,New cases,0,12/15/14
Liberia,River Gee County,New cases,0,12/15/14
Liberia,RiverCess County,New cases,0,12/15/14
Liberia,Sinoe County,New cases,0,12/15/14
Liberia,National,New cases,29,12/15/14
Liberia,Bomi County,Suspected cases,89,12/15/14
Liberia,Bong County,Suspected cases,381,12/15/14
Liberia,Gbarpolu County,Suspected cases,22,12/15/14
Liberia,Grand Bassa,Suspected cases,49,12/15/14
Liberia,Grand Cape Mount,Suspected cases,47,12/15/14
Liberia,Grand Gedeh,Suspected cases,8,12/15/14
Liberia,Grand Kru,Suspected cases,14,12/15/14
Liberia,Lofa County,Suspected cases,171,12/15/14
Liberia,Margibi County,Suspected cases,404,12/15/14
Liberia,Maryland County,Suspected cases,17,12/15/14
Liberia,Montserrado County,Suspected cases,"1,717",12/15/14
Liberia,Nimba County,Suspected cases,78,12/15/14
Liberia,River Gee County,Suspected cases,7,12/15/14
Liberia,RiverCess County,Suspected cases,9,12/15/14
Liberia,Sinoe County,Suspected cases,21,12/15/14
Liberia,National,Suspected cases,"3,034",12/15/14
Liberia,Bomi County,Probable cases,68,12/15/14
Liberia,Bong County,Probable cases,33,12/15/14
Liberia,Gbarpolu County,Probable cases,3,12/15/14
Liberia,Grand Bassa,Probable cases,71,12/15/14
Liberia,Grand Cape Mount,Probable cases,43,12/15/14
Liberia,Grand Gedeh,Probable cases,0,12/15/14
Liberia,Grand Kru,Probable cases,18,12/15/14
Liberia,Lofa County,Probable cases,148,12/15/14
Liberia,Margibi County,Probable cases,451,12/15/14
Liberia,Maryland County,Probable cases,2,12/15/14
Liberia,Montserrado County,Probable cases,780,12/15/14
Liberia,Nimba County,Probable cases,130,12/15/14
Liberia,River Gee County,Probable cases,4,12/15/14
Liberia,RiverCess County,Probable cases,10,12/15/14
Liberia,Sinoe County,Probable cases,6,12/15/14
Liberia,National,Probable cases,"1,767",12/15/14
Liberia,Bomi County,Confirmed cases,138,12/15/14
Liberia,Bong County,Confirmed cases,138,12/15/14
Liberia,Gbarpolu County,Confirmed cases,12,12/15/14
Liberia,Grand Bassa,Confirmed cases,53,12/15/14
Liberia,Grand Cape Mount,Confirmed cases,74,12/15/14
Liberia,Grand Gedeh,Confirmed cases,3,12/15/14
Liberia,Grand Kru,Confirmed cases,4,12/15/14
Liberia,Lofa County,Confirmed cases,327,12/15/14
Liberia,Margibi County,Confirmed cases,387,12/15/14
Liberia,Maryland County,Confirmed cases,4,12/15/14
Liberia,Montserrado County,Confirmed cases,"1,720",12/15/14
Liberia,Nimba County,Confirmed cases,116,12/15/14
Liberia,River Gee County,Confirmed cases,8,12/15/14
Liberia,RiverCess County,Confirmed cases,21,12/15/14
Liberia,Sinoe County,Confirmed cases,17,12/15/14
Liberia,National,Confirmed cases,"3,022",12/15/14
Liberia,Bomi County,Cases,295,12/15/14
Liberia,Bong County,Cases,552,12/15/14
Liberia,Gbarpolu County,Cases,37,12/15/14
Liberia,Grand Bassa,Cases,173,12/15/14
Liberia,Grand Cape Mount,Cases,164,12/15/14
Liberia,Grand Gedeh,Cases,11,12/15/14
Liberia,Grand Kru,Cases,36,12/15/14
Liberia,Lofa County,Cases,646,12/15/14
Liberia,Margibi County,Cases,"1,242",12/15/14
Liberia,Maryland County,Cases,23,12/15/14
Liberia,Montserrado County,Cases,"4,217",12/15/14
Liberia,Nimba County,Cases,324,12/15/14
Liberia,River Gee County,Cases,19,12/15/14
Liberia,RiverCess County,Cases,40,12/15/14
Liberia,Sinoe County,Cases,44,12/15/14
Liberia,National,Cases,"7,823",12/15/14
Liberia,Bomi County,Deaths,165,12/15/14
Liberia,Bong County,Deaths,133,12/15/14
Liberia,Gbarpolu County,Deaths,10,12/15/14
Liberia,Grand Bassa,Deaths,75,12/15/14
Liberia,Grand Cape Mount,Deaths,91,12/15/14
Liberia,Grand Gedeh,Deaths,6,12/15/14
Liberia,Grand Kru,Deaths,27,12/15/14
Liberia,Lofa County,Deaths,385,12/15/14
Liberia,Margibi County,Deaths,558,12/15/14
Liberia,Maryland County,Deaths,19,12/15/14
Liberia,Montserrado County,Deaths,"1,774",12/15/14
Liberia,Nimba County,Deaths,55,12/15/14
Liberia,River Gee County,Deaths,8,12/15/14
Liberia,RiverCess County,Deaths,26,12/15/14
Liberia,Sinoe County,Deaths,15,12/15/14
Liberia,National,Deaths,"3,347",12/15/14
Liberia,Bomi County,New cases,0,12/16/14
Liberia,Bong County,New cases,2,12/16/14
Liberia,Gbarpolu County,New cases,0,12/16/14
Liberia,Grand Bassa,New cases,0,12/16/14
Liberia,Grand Cape Mount,New cases,2,12/16/14
Liberia,Grand Gedeh,New cases,0,12/16/14
Liberia,Grand Kru,New cases,0,12/16/14
Liberia,Lofa County,New cases,0,12/16/14
Liberia,Margibi County,New cases,6,12/16/14
Liberia,Maryland County,New cases,0,12/16/14
Liberia,Montserrado County,New cases,14,12/16/14
Liberia,Nimba County,New cases,0,12/16/14
Liberia,River Gee County,New cases,0,12/16/14
Liberia,RiverCess County,New cases,0,12/16/14
Liberia,Sinoe County,New cases,1,12/16/14
Liberia,National,New cases,25,12/16/14
Liberia,Bomi County,Suspected cases,89,12/16/14
Liberia,Bong County,Suspected cases,372,12/16/14
Liberia,Gbarpolu County,Suspected cases,18,12/16/14
Liberia,Grand Bassa,Suspected cases,48,12/16/14
Liberia,Grand Cape Mount,Suspected cases,47,12/16/14
Liberia,Grand Gedeh,Suspected cases,8,12/16/14
Liberia,Grand Kru,Suspected cases,14,12/16/14
Liberia,Lofa County,Suspected cases,170,12/16/14
Liberia,Margibi County,Suspected cases,397,12/16/14
Liberia,Maryland County,Suspected cases,17,12/16/14
Liberia,Montserrado County,Suspected cases,"1,712",12/16/14
Liberia,Nimba County,Suspected cases,78,12/16/14
Liberia,River Gee County,Suspected cases,7,12/16/14
Liberia,RiverCess County,Suspected cases,9,12/16/14
Liberia,Sinoe County,Suspected cases,21,12/16/14
Liberia,National,Suspected cases,"3,007",12/16/14
Liberia,Bomi County,Probable cases,68,12/16/14
Liberia,Bong County,Probable cases,33,12/16/14
Liberia,Gbarpolu County,Probable cases,3,12/16/14
Liberia,Grand Bassa,Probable cases,71,12/16/14
Liberia,Grand Cape Mount,Probable cases,43,12/16/14
Liberia,Grand Gedeh,Probable cases,0,12/16/14
Liberia,Grand Kru,Probable cases,18,12/16/14
Liberia,Lofa County,Probable cases,146,12/16/14
Liberia,Margibi County,Probable cases,442,12/16/14
Liberia,Maryland County,Probable cases,2,12/16/14
Liberia,Montserrado County,Probable cases,781,12/16/14
Liberia,Nimba County,Probable cases,130,12/16/14
Liberia,River Gee County,Probable cases,4,12/16/14
Liberia,RiverCess County,Probable cases,10,12/16/14
Liberia,Sinoe County,Probable cases,6,12/16/14
Liberia,National,Probable cases,"1,757",12/16/14
Liberia,Bomi County,Confirmed cases,138,12/16/14
Liberia,Bong County,Confirmed cases,145,12/16/14
Liberia,Gbarpolu County,Confirmed cases,15,12/16/14
Liberia,Grand Bassa,Confirmed cases,54,12/16/14
Liberia,Grand Cape Mount,Confirmed cases,74,12/16/14
Liberia,Grand Gedeh,Confirmed cases,3,12/16/14
Liberia,Grand Kru,Confirmed cases,4,12/16/14
Liberia,Lofa County,Confirmed cases,332,12/16/14
Liberia,Margibi County,Confirmed cases,390,12/16/14
Liberia,Maryland County,Confirmed cases,4,12/16/14
Liberia,Montserrado County,Confirmed cases,"1,737",12/16/14
Liberia,Nimba County,Confirmed cases,116,12/16/14
Liberia,River Gee County,Confirmed cases,8,12/16/14
Liberia,RiverCess County,Confirmed cases,21,12/16/14
Liberia,Sinoe County,Confirmed cases,17,12/16/14
Liberia,National,Confirmed cases,"3,058",12/16/14
Liberia,Bomi County,Cases,295,12/16/14
Liberia,Bong County,Cases,550,12/16/14
Liberia,Gbarpolu County,Cases,36,12/16/14
Liberia,Grand Bassa,Cases,173,12/16/14
Liberia,Grand Cape Mount,Cases,164,12/16/14
Liberia,Grand Gedeh,Cases,11,12/16/14
Liberia,Grand Kru,Cases,36,12/16/14
Liberia,Lofa County,Cases,648,12/16/14
Liberia,Margibi County,Cases,"1,229",12/16/14
Liberia,Maryland County,Cases,23,12/16/14
Liberia,Montserrado County,Cases,"4,230",12/16/14
Liberia,Nimba County,Cases,324,12/16/14
Liberia,River Gee County,Cases,19,12/16/14
Liberia,RiverCess County,Cases,40,12/16/14
Liberia,Sinoe County,Cases,44,12/16/14
Liberia,National,Cases,"7,822",12/16/14
Liberia,Bomi County,Deaths,165,12/16/14
Liberia,Bong County,Deaths,134,12/16/14
Liberia,Gbarpolu County,Deaths,11,12/16/14
Liberia,Grand Bassa,Deaths,76,12/16/14
Liberia,Grand Cape Mount,Deaths,91,12/16/14
Liberia,Grand Gedeh,Deaths,6,12/16/14
Liberia,Grand Kru,Deaths,27,12/16/14
Liberia,Lofa County,Deaths,387,12/16/14
Liberia,Margibi County,Deaths,562,12/16/14
Liberia,Maryland County,Deaths,19,12/16/14
Liberia,Montserrado County,Deaths,"1,777",12/16/14
Liberia,Nimba County,Deaths,55,12/16/14
Liberia,River Gee County,Deaths,8,12/16/14
Liberia,RiverCess County,Deaths,26,12/16/14
Liberia,Sinoe County,Deaths,15,12/16/14
Liberia,National,Deaths,"3,359",12/16/14
Liberia,Bomi County,New cases,0,12/17/14
Liberia,Bong County,New cases,2,12/17/14
Liberia,Gbarpolu County,New cases,0,12/17/14
Liberia,Grand Bassa,New cases,0,12/17/14
Liberia,Grand Cape Mount,New cases,1,12/17/14
Liberia,Grand Gedeh,New cases,0,12/17/14
Liberia,Grand Kru,New cases,0,12/17/14
Liberia,Lofa County,New cases,0,12/17/14
Liberia,Margibi County,New cases,4,12/17/14
Liberia,Maryland County,New cases,0,12/17/14
Liberia,Montserrado County,New cases,13,12/17/14
Liberia,Nimba County,New cases,0,12/17/14
Liberia,River Gee County,New cases,0,12/17/14
Liberia,RiverCess County,New cases,0,12/17/14
Liberia,Sinoe County,New cases,0,12/17/14
Liberia,National,New cases,20,12/17/14
Liberia,Bomi County,Suspected cases,89,12/17/14
Liberia,Bong County,Suspected cases,367,12/17/14
Liberia,Gbarpolu County,Suspected cases,14,12/17/14
Liberia,Grand Bassa,Suspected cases,48,12/17/14
Liberia,Grand Cape Mount,Suspected cases,47,12/17/14
Liberia,Grand Gedeh,Suspected cases,8,12/17/14
Liberia,Grand Kru,Suspected cases,14,12/17/14
Liberia,Lofa County,Suspected cases,170,12/17/14
Liberia,Margibi County,Suspected cases,394,12/17/14
Liberia,Maryland County,Suspected cases,17,12/17/14
Liberia,Montserrado County,Suspected cases,"1,709",12/17/14
Liberia,Nimba County,Suspected cases,78,12/17/14
Liberia,River Gee County,Suspected cases,7,12/17/14
Liberia,RiverCess County,Suspected cases,9,12/17/14
Liberia,Sinoe County,Suspected cases,21,12/17/14
Liberia,National,Suspected cases,"2,992",12/17/14
Liberia,Bomi County,Probable cases,68,12/17/14
Liberia,Bong County,Probable cases,33,12/17/14
Liberia,Gbarpolu County,Probable cases,3,12/17/14
Liberia,Grand Bassa,Probable cases,71,12/17/14
Liberia,Grand Cape Mount,Probable cases,43,12/17/14
Liberia,Grand Gedeh,Probable cases,0,12/17/14
Liberia,Grand Kru,Probable cases,18,12/17/14
Liberia,Lofa County,Probable cases,146,12/17/14
Liberia,Margibi County,Probable cases,441,12/17/14
Liberia,Maryland County,Probable cases,2,12/17/14
Liberia,Montserrado County,Probable cases,779,12/17/14
Liberia,Nimba County,Probable cases,130,12/17/14
Liberia,River Gee County,Probable cases,4,12/17/14
Liberia,RiverCess County,Probable cases,10,12/17/14
Liberia,Sinoe County,Probable cases,6,12/17/14
Liberia,National,Probable cases,"1,754",12/17/14
Liberia,Bomi County,Confirmed cases,138,12/17/14
Liberia,Bong County,Confirmed cases,150,12/17/14
Liberia,Gbarpolu County,Confirmed cases,16,12/17/14
Liberia,Grand Bassa,Confirmed cases,54,12/17/14
Liberia,Grand Cape Mount,Confirmed cases,74,12/17/14
Liberia,Grand Gedeh,Confirmed cases,3,12/17/14
Liberia,Grand Kru,Confirmed cases,4,12/17/14
Liberia,Lofa County,Confirmed cases,332,12/17/14
Liberia,Margibi County,Confirmed cases,390,12/17/14
Liberia,Maryland County,Confirmed cases,4,12/17/14
Liberia,Montserrado County,Confirmed cases,"1,739",12/17/14
Liberia,Nimba County,Confirmed cases,116,12/17/14
Liberia,River Gee County,Confirmed cases,8,12/17/14
Liberia,RiverCess County,Confirmed cases,24,12/17/14
Liberia,Sinoe County,Confirmed cases,17,12/17/14
Liberia,National,Confirmed cases,"3,069",12/17/14
Liberia,Bomi County,Cases,295,12/17/14
Liberia,Bong County,Cases,550,12/17/14
Liberia,Gbarpolu County,Cases,33,12/17/14
Liberia,Grand Bassa,Cases,173,12/17/14
Liberia,Grand Cape Mount,Cases,164,12/17/14
Liberia,Grand Gedeh,Cases,11,12/17/14
Liberia,Grand Kru,Cases,36,12/17/14
Liberia,Lofa County,Cases,648,12/17/14
Liberia,Margibi County,Cases,"1,225",12/17/14
Liberia,Maryland County,Cases,23,12/17/14
Liberia,Montserrado County,Cases,"4,227",12/17/14
Liberia,Nimba County,Cases,324,12/17/14
Liberia,River Gee County,Cases,19,12/17/14
Liberia,RiverCess County,Cases,43,12/17/14
Liberia,Sinoe County,Cases,44,12/17/14
Liberia,National,Cases,"7,815",12/17/14
Liberia,Bomi County,Deaths,165,12/17/14
Liberia,Bong County,Deaths,137,12/17/14
Liberia,Gbarpolu County,Deaths,11,12/17/14
Liberia,Grand Bassa,Deaths,76,12/17/14
Liberia,Grand Cape Mount,Deaths,91,12/17/14
Liberia,Grand Gedeh,Deaths,6,12/17/14
Liberia,Grand Kru,Deaths,27,12/17/14
Liberia,Lofa County,Deaths,387,12/17/14
Liberia,Margibi County,Deaths,562,12/17/14
Liberia,Maryland County,Deaths,19,12/17/14
Liberia,Montserrado County,Deaths,"1,780",12/17/14
Liberia,Nimba County,Deaths,55,12/17/14
Liberia,River Gee County,Deaths,8,12/17/14
Liberia,RiverCess County,Deaths,26,12/17/14
Liberia,Sinoe County,Deaths,15,12/17/14
Liberia,National,Deaths,"3,365",12/17/14
Liberia,Bomi County,New cases,0,12/18/14
Liberia,Bong County,New cases,6,12/18/14
Liberia,Gbarpolu County,New cases,0,12/18/14
Liberia,Grand Bassa,New cases,0,12/18/14
Liberia,Grand Cape Mount,New cases,1,12/18/14
Liberia,Grand Gedeh,New cases,0,12/18/14
Liberia,Grand Kru,New cases,0,12/18/14
Liberia,Lofa County,New cases,0,12/18/14
Liberia,Margibi County,New cases,2,12/18/14
Liberia,Maryland County,New cases,0,12/18/14
Liberia,Montserrado County,New cases,5,12/18/14
Liberia,Nimba County,New cases,1,12/18/14
Liberia,River Gee County,New cases,0,12/18/14
Liberia,RiverCess County,New cases,0,12/18/14
Liberia,Sinoe County,New cases,0,12/18/14
Liberia,National,New cases,15,12/18/14
Liberia,Bomi County,Suspected cases,90,12/18/14
Liberia,Bong County,Suspected cases,367,12/18/14
Liberia,Gbarpolu County,Suspected cases,15,12/18/14
Liberia,Grand Bassa,Suspected cases,48,12/18/14
Liberia,Grand Cape Mount,Suspected cases,51,12/18/14
Liberia,Grand Gedeh,Suspected cases,8,12/18/14
Liberia,Grand Kru,Suspected cases,14,12/18/14
Liberia,Lofa County,Suspected cases,170,12/18/14
Liberia,Margibi County,Suspected cases,394,12/18/14
Liberia,Maryland County,Suspected cases,17,12/18/14
Liberia,Montserrado County,Suspected cases,"1,702",12/18/14
Liberia,Nimba County,Suspected cases,78,12/18/14
Liberia,River Gee County,Suspected cases,7,12/18/14
Liberia,RiverCess County,Suspected cases,9,12/18/14
Liberia,Sinoe County,Suspected cases,21,12/18/14
Liberia,National,Suspected cases,"2,991",12/18/14
Liberia,Bomi County,Probable cases,67,12/18/14
Liberia,Bong County,Probable cases,33,12/18/14
Liberia,Gbarpolu County,Probable cases,3,12/18/14
Liberia,Grand Bassa,Probable cases,71,12/18/14
Liberia,Grand Cape Mount,Probable cases,44,12/18/14
Liberia,Grand Gedeh,Probable cases,0,12/18/14
Liberia,Grand Kru,Probable cases,18,12/18/14
Liberia,Lofa County,Probable cases,146,12/18/14
Liberia,Margibi County,Probable cases,441,12/18/14
Liberia,Maryland County,Probable cases,2,12/18/14
Liberia,Montserrado County,Probable cases,779,12/18/14
Liberia,Nimba County,Probable cases,130,12/18/14
Liberia,River Gee County,Probable cases,4,12/18/14
Liberia,RiverCess County,Probable cases,10,12/18/14
Liberia,Sinoe County,Probable cases,6,12/18/14
Liberia,National,Probable cases,"1,754",12/18/14
Liberia,Bomi County,Confirmed cases,139,12/18/14
Liberia,Bong County,Confirmed cases,150,12/18/14
Liberia,Gbarpolu County,Confirmed cases,16,12/18/14
Liberia,Grand Bassa,Confirmed cases,54,12/18/14
Liberia,Grand Cape Mount,Confirmed cases,86,12/18/14
